Restaurant ID,Restaurant Name,Country Code,Country,City,Locality,Address,Longitude,Latitude,Geo Valid,Cuisines,Cuisine Count,Currency,Average Cost for two,Cost Band (INR),Price range,Price Range Label,Has Table booking,Has Online delivery,Is delivering now,Aggregate rating,Is Rated,Credible Rating,Rating text,Votes,Has Votes,Value Score
17284139,Harvest Moon,216,United States,Albany,Albany,"2347 Dawson Road, Albany, GA 31707",-84.205718,31.604905,True,"Pizza, Bar Food, Sandwich",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.7,True,True,Good,147,True,
17284403,Henry Campbell's Steakhouse,216,United States,Albany,Albany,"629 N. Westover Blvd, Albany, GA 31707",-84.223278,31.612121,True,"Steak, Tapas, Bar Food",3,Dollar($),70.0,,4,4 - Luxury,False,False,False,3.5,True,True,Good,51,True,
17284145,Hong Kong Cafe,216,United States,Albany,Albany,"2700 Dawson Rd, Albany, GA 31707",-84.2191,31.6156,True,"Chinese, Seafood, Vegetarian",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.6,True,True,Good,88,True,
17284150,House of China Restaurant II,216,United States,Albany,Albany,"2526 Dawson Rd Ste A, Albany, GA 31707",-84.212,31.6104,True,Chinese,1,Dollar($),10.0,,1,1 - Budget,False,False,False,3.8,True,True,Good,153,True,
17284158,Jimmie's Hot Dogs,216,United States,Albany,Albany,"204 S Jackson St, Albany, GA 31701",-84.1534,31.5751,True,Unspecified,1,Dollar($),10.0,,1,1 - Budget,False,False,False,3.9,True,True,Good,160,True,
17284175,Locos Grill & Pub,216,United States,Albany,Albany,"547 N Westover Blvd, Albany, GA 31707",-84.2228,31.6077,True,"American, Burger, Sandwich",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.5,True,True,Good,57,True,
17284179,Longhorn Steakhouse,216,United States,Albany,Albany,"2733 Dawson Rd, Albany, GA 31707",-84.2229,31.6185,True,"American, Steak",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.5,True,True,Good,58,True,
17284197,Mikata Japanese Steakhouse,216,United States,Albany,Albany,"2610 Dawson Rd, Albany, GA 31707",-84.2164,31.6137,True,"Japanese, Steak, Sushi",3,Dollar($),40.0,,3,3 - Premium,False,False,False,3.6,True,True,Good,115,True,
17284241,Shogun Japanese Steak House,216,United States,Albany,Albany,"629 N Westover Blvd, Albany, GA 31707",-84.2233,31.6118,True,"Japanese, Steak, Sushi",3,Dollar($),40.0,,3,3 - Premium,False,False,False,3.5,True,True,Good,51,True,
17284390,The Catch Seafood Room & Oyster Bar,216,United States,Albany,Albany,"2332 Whispering Pines Road, Albany, GA 31707",-84.205025,31.605882,True,"Seafood, Tapas, Bar Food",3,Dollar($),40.0,,3,3 - Premium,False,False,False,3.8,True,True,Good,250,True,
17284279,Villa Gargano,216,United States,Albany,Albany,"1604 N Slappey Blvd, Albany, GA 31701",-84.1757,31.5985,True,"Italian, Pizza",2,Dollar($),10.0,,1,1 - Budget,False,False,False,3.7,True,True,Good,117,True,
17284364,3 Squares Diner,216,United States,Albany,Sylvester,"202 W Franklin St, Sylvester, GA 31791",-83.8389,31.5308,True,"American, Breakfast, Diner",3,Dollar($),10.0,,1,1 - Budget,False,False,False,3.4,True,False,Average,20,True,
16611114,Whitebull Hotel,14,Australia,Armidale,Armidale,"117 Marsh St, Armidale, NSW",151.6688792,-30.5147169,True,"Bar Food, Steak",2,Dollar($),20.0,,2,2 - Mid-range,False,False,False,3.5,True,False,Good,25,True,
17293281,Last Resort Grill,216,United States,Athens,Athens,"184 W Clayton St, Athens, GA 30601",-83.378273,33.957999,True,"American, Southern, Southwestern",3,Dollar($),40.0,,3,3 - Premium,False,False,False,4.5,True,True,Excellent,1821,True,
17293301,Mama's Boy Restaurant,216,United States,Athens,Athens,"197 Oak St, GA 30601",-83.3654,33.9535,True,Southern,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.5,True,True,Excellent,849,True,
17293409,Sr. Sol 1,216,United States,Athens,Athens,"175 Tallassee Rd, Athens, GA 30606",-83.4293,33.9652,True,Mexican,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.6,True,True,Excellent,917,True,
17293163,Choo Choo Eastside,216,United States,Athens,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",-83.3389,33.9259,True,"Japanese, Korean",2,Dollar($),10.0,,1,1 - Budget,False,False,False,3.9,True,True,Good,439,True,
17293228,The Grill,216,United States,Athens,Athens,"171 College Ave, Athens, GA 30601",-83.375523,33.958198,True,"Breakfast, Burger, Sandwich",3,Dollar($),10.0,,1,1 - Budget,False,False,False,3.7,True,True,Good,289,True,
17293880,Big City Bread Cafe,216,United States,Athens,Athens,"393 N Finley St, Athens, GA 30601",-83.384004,33.959392,True,"Breakfast, Sandwich",2,Dollar($),10.0,,1,1 - Budget,False,False,False,4.3,True,True,Very Good,558,True,
17293169,Clocked,216,United States,Athens,Athens,"259 W Washington St, Athens, GA 30601",-83.3797,33.9584,True,"American, Burger, Sandwich",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.2,True,True,Very Good,613,True,
17293186,DePalma's Italian Cafe - Downtown,216,United States,Athens,Athens,"401 E Broad St, Athens, GA 30601",-83.373596,33.958112,True,"American, Italian, Pizza",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.0,True,True,Very Good,353,True,
17293180,DePalma's Italian Cafe - East Side,216,United States,Athens,Athens,"1965 Barnett Shoals Rd, Athens, GA 30605",-83.33995,33.924275,True,"American, Italian, Pizza",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,387,True,
17293205,Five & Ten,216,United States,Athens,Athens,"1073 South Milledge Ave, Athens, GA 30605",-83.3872482,33.9415545,True,American,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,755,True,
17293229,Grit,216,United States,Athens,Athens,"199 Prince Ave, Athens, GA 30601",-83.381625,33.960112,True,"International, Southern, Vegetarian",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.2,True,True,Very Good,800,True,
17293897,Ike & Jane,216,United States,Athens,Athens,"1307 Prince Ave, Athens, GA 30606",-83.400887,33.963296,True,Sandwich,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.1,True,True,Very Good,350,True,
17293273,La Dolce Vita Ristorante,216,United States,Athens,Athens,"323 E Broad St, Athens, GA 30601",-83.4075,33.9584,True,Italian,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.1,True,True,Very Good,464,True,
17293870,Shokitini,216,United States,Athens,Athens,"251 W Clayton St, Athens, GA 30601",-83.379251,33.957503,True,"Asian, Japanese, Sushi",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.2,True,True,Very Good,550,True,
17293877,Taqueria Del Sol,216,United States,Athens,Athens,"334 Prince Ave, Athens, GA 30601",-83.383605,33.960571,True,"Mexican, Spanish",2,Dollar($),10.0,,1,1 - Budget,False,False,False,4.1,True,True,Very Good,543,True,
17293890,The National,216,United States,Athens,Athens,"232 W. Hancock Ave., Athens, GA 30601",-83.37967,33.959468,True,"International, Southern",2,Dollar($),40.0,,3,3 - Premium,False,False,False,4.1,True,True,Very Good,465,True,
17293915,The Royal Peasant,216,United States,Athens,Athens,"1675 S. Lumpkin St., Athens, GA 30606",-83.38728,33.937502,True,Bar Food,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.4,True,True,Very Good,546,True,
17293422,Transmetropolitan,216,United States,Athens,Athens,"145 E Clayton St, Athens, GA 30601",-83.3764,33.9584,True,"Italian, Pizza, Sandwich",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.4,True,True,Very Good,1098,True,
17293873,Trappeze Pub,216,United States,Athens,Athens,"269 N Hull St, Athens, GA 30601",-83.378881,33.958363,True,"Burger, Bar Food",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.2,True,True,Very Good,579,True,
17294014,Viva! Argentine Cuisine,216,United States,Athens,Athens,"247 Prince Ave, Athens, GA 30601",-83.3828224,33.9600227,True,"Desserts, Latin American, Argentine",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.1,True,True,Very Good,374,True,
17294556,Miyabi Kyoto Japanese Steak House,216,United States,Augusta,Augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",-82.0865,33.4721,True,"Chinese, Steak",2,Dollar($),40.0,,3,3 - Premium,False,False,False,4.6,True,True,Excellent,717,True,
17294607,Rae's Coastal Cafe,216,United States,Augusta,Augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",-82.0698,33.4791,True,"American, Caribbean, Seafood",3,Dollar($),40.0,,3,3 - Premium,False,False,False,4.9,True,True,Excellent,548,True,
17294279,The Bee's Knees,216,United States,Augusta,Augusta,"211 10th Street, Augusta, GA 30901",-81.97,33.4765,True,"International, Tapas, Vegetarian",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.5,True,True,Excellent,631,True,
17294300,Boll Weevil Cafe,216,United States,Augusta,Augusta,"10 9th St, Augusta, GA 30901",-81.9684,33.474,True,"Desserts, Sandwich, Southern",3,Dollar($),10.0,,1,1 - Budget,False,False,False,3.9,True,True,Good,372,True,
17295215,Farmhaus Burger,216,United States,Augusta,Augusta,"1204 Broad St, Augusta, GA 30901",-81.973006,33.477444,True,"American, Burger",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.9,True,True,Good,201,True,
17295028,Manuel's Bread Cafe,216,United States,Augusta,Augusta,"505 Railroad Ave, North Augusta, GA 29841",-81.965571,33.481779,True,"Breakfast, French",2,Dollar($),40.0,,3,3 - Premium,False,False,False,3.8,True,True,Good,332,True,
17294642,Sconyers Bar B Que,216,United States,Augusta,Augusta,"2250 Sconyers Way, Augusta, GA 30906",-82.0327,33.4086,True,BBQ,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.5,True,True,Good,304,True,
17295109,Frog Hollow Tavern,216,United States,Augusta,Augusta,"1282 broad street, Augusta, GA 30901",-81.974944,33.478231,True,American,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,368,True,
17294441,Giuseppe's Pizza & Italian Specialities,216,United States,Augusta,Augusta,"3690 Wheeler Rd, Augusta, GA 30909",-82.096,33.4827,True,"Desserts, Italian, Pizza",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,430,True,
17294552,Mellow Mushroom,216,United States,Augusta,Augusta,"1167 Broad St, Augusta, GA 30901",-81.9721,33.4778,True,"Italian, Pizza, Sandwich",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.4,True,True,Very Good,433,True,
17294565,Nacho Mamas Burritos,216,United States,Augusta,Augusta,"976 Broad St, Augusta, GA 30901",-81.9694,33.4764,True,Mexican,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.0,True,True,Very Good,380,True,
17294623,Rhinehart's Oyster Bar,216,United States,Augusta,Augusta,"3051 Washington Rd, Augusta, GA 30907",-82.0505,33.5133,True,"Bar Food, Sandwich, Seafood",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.0,True,True,Very Good,456,True,
17294712,Takosushi,216,United States,Augusta,Augusta,"437 Highland Ave, Augusta, GA 30909",-82.0301,33.4848,True,"Mexican, Southwestern, Sushi",3,Dollar($),40.0,,3,3 - Premium,False,False,False,4.2,True,True,Very Good,647,True,
17295033,The Chop House,216,United States,Augusta,Augusta,"Augusta Mall, Augusta, GA 30909",-82.080788,33.467201,True,Steak,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.0,True,True,Very Good,360,True,
17295069,The Taj of India,216,United States,Augusta,Augusta,"502 Furys Ferry Rd, Augusta, GA 30907",-82.0805493,33.5375868,True,Indian,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.0,True,True,Very Good,227,True,
17294261,Augsburg Haus,216,United States,Augusta,Evans,"4460 Washington Road, Evans, GA 30809",-82.143793,33.544342,True,German,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.9,True,True,Good,290,True,
17295115,Pho Bac,216,United States,Augusta,Evans,"4300 Towne Centre, Evans, GA 30809",-82.126161,33.532249,True,Vietnamese,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.1,True,True,Very Good,270,True,
17294836,Rhinehart's Oyster Bar,216,United States,Augusta,Evans,"303 North Bel Air Rd, Evans, GA 30809",-82.141284,33.521291,True,"Burger, Seafood",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.0,True,True,Very Good,326,True,
17294850,Thai Kitchen,216,United States,Augusta,Evans,"4357 Washington Road, Evans, GA 30809",-82.1328,33.5406,True,Thai,1,Dollar($),35.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,317,True,
17294883,El Kiosco Mexican Restaurant,216,United States,Augusta,Grovetown,"5174 Wrightsboro Rd, Grovetown, GA 30813",-82.1997,33.4574,True,Mexican,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.2,True,True,Very Good,300,True,
16608864,Taste of Balingup,14,Australia,Balingup,Balingup,"63 South Western Hwy, Balingup, WA",115.9844924,-33.7845269,True,Modern Australian,1,Dollar($),20.0,,2,2 - Mid-range,False,False,False,3.2,True,False,Average,21,True,
16604911,Bridge Road Brewers,14,Australia,Beechworth,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",146.685852,-36.360439,True,"Pizza, Bar Food",2,Dollar($),20.0,,2,2 - Mid-range,False,False,False,4.6,True,True,Excellent,237,True,
17303465,Bardenay,216,United States,Boise,Boise,"610 W Grove St, Boise, ID 83702",-116.2019,43.6138,True,"American, Bar Food",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.5,True,True,Excellent,879,True,
17303642,Flatbread Neapolitan Pizzeria,216,United States,Boise,Boise,"800 W Main Suite 230, Boise, ID 83702",-116.203466,43.616068,True,"Italian, Pizza",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.6,True,True,Excellent,615,True,
17303670,Goldy's Breakfast Bistro,216,United States,Boise,Boise,"108 S Capitol Blvd, Boise, ID 83702",-116.2023,43.6149,True,"Breakfast, Sandwich",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.5,True,True,Excellent,879,True,
17303545,Chandlers Steakhouse,216,United States,Boise,Boise,"981 W Grove St, Boise, ID 83702",-116.2064,43.6157,True,"American, Seafood, Steak",3,Dollar($),70.0,,4,4 - Luxury,False,False,False,3.9,True,True,Good,379,True,
17303655,Bar Gernika Basque Pub & Eatery,216,United States,Boise,Boise,"202 S Capitol Blvd, Boise, ID 83702",-116.2031,43.614,True,"European, Spanish",2,Dollar($),10.0,,1,1 - Budget,False,False,False,4.3,True,True,Very Good,303,True,
17304691,Barbacoa Restaurant,216,United States,Boise,Boise,"276 Bobwhite Ct, Boise, ID 83706",-116.185034,43.597235,True,"Latin American, Steak",2,Dollar($),70.0,,4,4 - Luxury,False,False,False,4.1,True,True,Very Good,538,True,
17303478,Big Jud's,216,United States,Boise,Boise,"1289 Protest Rd, Boise, ID 83706",-116.2062,43.5945,True,"American, Burger, Sandwich",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.2,True,True,Very Good,334,True,
17303480,Bittercreek Ale House,216,United States,Boise,Boise,"246 N 8th St, Boise, ID 83702",-116.2022,43.6167,True,"American, Bar Food",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.3,True,True,Very Good,555,True,
17304733,Boise Fry Company,216,United States,Boise,Boise,"204 N Capitol Blvd, Boise, ID 83702",-116.193409,43.610279,True,"American, Burger",2,Dollar($),10.0,,1,1 - Budget,False,False,False,4.4,True,True,Very Good,823,True,
17303646,Flying Pie Pizzaria,216,United States,Boise,Boise,"6508 W Fairview Ave, Boise, ID 83704",-116.2625,43.6192,True,Pizza,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,550,True,
17304929,Fork,216,United States,Boise,Boise,"199 N 8th St, Boise, ID 83702",-116.202845,43.616295,True,"American, Burger",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.4,True,True,Very Good,650,True,
17303684,Guido's Original New York Style Pizza,216,United States,Boise,Boise,"235 N 5th St, Boise, ID 83702",-116.199,43.615,True,Pizza,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.3,True,True,Very Good,410,True,
17303772,Los Beto's,216,United States,Boise,Boise,"5220 W Fairview Ave, Boise, ID 83706",-116.2463,43.6191,True,Mexican,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.4,True,True,Very Good,660,True,
17305123,Lucianos Italian Restaurant,216,United States,Boise,Boise,"11 N Orchard St, Boise, ID 83706",-116.245165,43.6051379,True,"Italian, Seafood, Vegetarian",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.4,True,True,Very Good,360,True,
17303787,Mai Thai Restaurant,216,United States,Boise,Boise,"750 W Idaho St, Boise, ID 83702",-116.2021,43.6162,True,"Sushi, Thai",2,Dollar($),40.0,,3,3 - Premium,False,False,False,4.0,True,True,Very Good,340,True,
17303990,Shige Japanese Cuisine,216,United States,Boise,Boise,"100 N 8th St, Boise, ID 83702",-116.2031,43.6156,True,"Japanese, Sushi, Teriyaki",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,393,True,
17304741,The Egg Factory,216,United States,Boise,Boise,"8061 W Fairview Ave, Boise, ID 83704",-116.281809,43.619274,True,Breakfast,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.3,True,True,Very Good,422,True,
17304726,Tucanos,216,United States,Boise,Boise,"1388 S Entertainment Ave, Boise, ID 83709",-116.280614,43.591706,True,Brazilian,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.0,True,True,Very Good,435,True,
17304486,Texas Roadhouse,216,United States,Boise,Meridian,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",-116.347304,43.619108,True,"American, BBQ, Steak",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.0,True,True,Very Good,369,True,
17304533,Brick 29,216,United States,Boise,Nampa,"320 11th Avenue S, Nampa, ID 83651",-116.5629,43.5777,True,American,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.4,True,True,Very Good,487,True,
17316233,Winifreds,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"3847 1st Ave SE, Cedar Rapids, IA 52402",-91.6336,42.0179,True,"American, Mediterranean, Seafood",3,Dollar($),40.0,,3,3 - Premium,False,False,False,3.7,True,True,Good,98,True,
17315883,Biaggi's Ristorante Italiano,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"320 Collins Rd NE, Cedar Rapids, IA 52402",-91.6327,42.0281,True,"Italian, Pizza",2,Dollar($),40.0,,3,3 - Premium,False,False,False,4.1,True,True,Very Good,365,True,
17315995,El Super Burrito,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",-91.7148,41.9748,True,Mexican,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.1,True,True,Very Good,190,True,
17316018,Granite City Food & Brewery,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"4755 1st Ave SE, Cedar Rapids, IA 52402",-91.6224,42.0249,True,"American, Breakfast, Burger",3,Dollar($),40.0,,3,3 - Premium,False,False,False,4.1,True,True,Very Good,429,True,
17316038,Irish Democrat,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"3207 1st Ave SE, Cedar Rapids, IA 52402",-91.6347,42.01,True,"American, BBQ, Burger",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.4,True,True,Very Good,430,True,
17316771,Taste of India,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",-91.6499622,42.0215347,True,Indian,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.2,True,True,Very Good,186,True,
17316201,Thai Moon Restaurant,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"4362 16th Ave SW, Cedar Rapids, IA 52404",-91.7266,41.9639,True,"Chinese, Sushi, Thai",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.2,True,True,Very Good,220,True,
17316208,Ting's Red Lantern,216,United States,Cedar Rapids/Iowa City,Cedar Rapids,"540 Boyson Rd NE, Cedar Rapids, IA 52402",-91.6394,42.0468,True,Chinese,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.2,True,True,Very Good,347,True,
17316389,Monica's,216,United States,Cedar Rapids/Iowa City,Coralville,"303 2nd Street, Coralville, IA 52241",-91.569767,41.670466,True,"American, Italian, Pizza",3,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.8,True,True,Good,161,True,
17316278,Exotic India,216,United States,Cedar Rapids/Iowa City,Coralville,"102 2nd Ave, Coralville, IA 52241",-91.5687,41.6685,True,Indian,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.1,True,True,Very Good,160,True,
17316744,Shorts Burger and Shine,216,United States,Cedar Rapids/Iowa City,Iowa City,"18 S Clinton St, Iowa City, IA 52240",-91.534424,41.660982,True,Burger,1,Dollar($),10.0,,1,1 - Budget,False,False,False,4.9,True,True,Excellent,820,True,
17316751,The Hamburg Inn No. 2 Inc.,216,United States,Cedar Rapids/Iowa City,Iowa City,"214 N Linn St, Iowa City, IA 52245",-91.531414,41.663849,True,"American, Breakfast, Burger",3,Dollar($),10.0,,1,1 - Budget,False,False,False,4.5,True,True,Excellent,488,True,
17316766,Bluebird Diner,216,United States,Cedar Rapids/Iowa City,Iowa City,"330 E Market St, Iowa City, IA 52245",-91.531093,41.663751,True,"Breakfast, Diner",2,Dollar($),25.0,,2,2 - Mid-range,False,False,False,3.6,True,True,Good,253,True,
17316743,Graze,216,United States,Cedar Rapids/Iowa City,Iowa City,"115 East College St, Iowa City, IA 52240",-91.534302,41.658691,True,"American, International, Sushi",3,Dollar($),40.0,,3,3 - Premium,False,False,False,3.8,True,True,Good,220,True,
17316374,A & A Pagliai's Pizza,216,United States,Cedar Rapids/Iowa City,Iowa City,"302 E Bloomington St, Iowa City, IA 52245",-91.5314,41.6648,True,Pizza,1,Dollar($),25.0,,2,2 - Mid-range,False,False,False,4.3,True,True,Very Good,485,True,
17316381,Atlas World Grill,216,United States,Cedar Rapids/Iowa City,Iowa City,"127 Iowa Ave, Iowa City, IA 52240",-91.5341,41.661,True,International,1,Dollar($),40.0,,3,3 - Premium,False,False,False,4.3,True,True,Very Good,428,True,
